Source,Target,Type,Id,Label,Weight
61,623,Directed,931,,1.0
61,802,Directed,932,,1.0
61,803,Directed,933,,1.0
61,624,Directed,934,,1.0
61,804,Directed,935,,1.0
61,626,Directed,936,,1.0
61,625,Directed,937,,1.0
61,71,Directed,938,,1.0
61,74,Directed,939,,1.0
61,805,Directed,940,,1.0
61,627,Directed,941,,1.0
61,806,Directed,942,,1.0
61,807,Directed,943,,1.0
62,540,Directed,944,,1.0
62,808,Directed,945,,1.0
62,809,Directed,946,,1.0
62,810,Directed,947,,1.0
62,811,Directed,948,,1.0
62,812,Directed,949,,1.0
62,813,Directed,950,,1.0
63,814,Directed,951,,1.0
63,18,Directed,952,,1.0
63,815,Directed,953,,1.0
63,816,Directed,954,,1.0
63,817,Directed,955,,1.0
63,818,Directed,956,,1.0
63,819,Directed,957,,1.0
63,820,Directed,958,,1.0
63,821,Directed,959,,1.0
63,822,Directed,960,,1.0
63,823,Directed,961,,1.0
63,24,Directed,962,,1.0
63,824,Directed,963,,1.0
63,825,Directed,964,,1.0
63,826,Directed,965,,1.0
63,441,Directed,966,,1.0
63,827,Directed,967,,1.0
63,828,Directed,968,,1.0
63,829,Directed,969,,1.0
63,830,Directed,970,,1.0
63,831,Directed,971,,1.0
63,832,Directed,972,,1.0
63,32,Directed,973,,1.0
64,712,Directed,974,,1.0
64,65,Directed,975,,1.0
65,833,Directed,976,,1.0
65,834,Directed,977,,1.0
65,835,Directed,978,,1.0
65,836,Directed,979,,1.0
65,837,Directed,980,,1.0
65,838,Directed,981,,1.0
65,752,Directed,982,,1.0
65,839,Directed,983,,1.0
65,840,Directed,984,,1.0
65,841,Directed,985,,1.0
65,842,Directed,986,,1.0
65,843,Directed,987,,1.0
65,844,Directed,988,,1.0
65,845,Directed,989,,1.0
65,846,Directed,990,,1.0
65,847,Directed,991,,1.0
66,18,Directed,992,,1.0
66,848,Directed,993,,1.0
66,849,Directed,994,,1.0
66,850,Directed,995,,1.0
66,325,Directed,996,,1.0
66,851,Directed,997,,1.0
66,852,Directed,998,,1.0
66,853,Directed,999,,1.0
66,236,Directed,1000,,1.0
66,167,Directed,1001,,1.0
66,854,Directed,1002,,1.0
66,232,Directed,1003,,1.0
66,855,Directed,1004,,1.0
66,856,Directed,1005,,1.0
66,857,Directed,1006,,1.0
66,858,Directed,1007,,1.0
66,859,Directed,1008,,1.0
66,860,Directed,1009,,1.0
67,861,Directed,1010,,1.0
67,862,Directed,1011,,1.0
67,863,Directed,1012,,1.0
67,864,Directed,1013,,1.0
67,865,Directed,1014,,1.0
67,21,Directed,1015,,1.0
67,866,Directed,1016,,1.0
67,867,Directed,1017,,1.0
67,868,Directed,1018,,1.0
67,869,Directed,1019,,1.0
67,870,Directed,1020,,1.0
67,871,Directed,1021,,1.0
67,872,Directed,1022,,1.0
67,873,Directed,1023,,1.0
67,874,Directed,1024,,1.0
67,875,Directed,1025,,1.0
67,3,Directed,1026,,1.0
67,876,Directed,1027,,1.0
67,877,Directed,1028,,1.0
67,878,Directed,1029,,1.0
67,879,Directed,1030,,1.0
67,880,Directed,1031,,1.0
70,881,Directed,1032,,1.0
70,882,Directed,1033,,1.0
70,204,Directed,1034,,1.0
70,883,Directed,1035,,1.0
70,884,Directed,1036,,1.0
70,310,Directed,1037,,1.0
70,885,Directed,1038,,1.0
70,195,Directed,1039,,1.0
70,886,Directed,1040,,1.0
70,887,Directed,1041,,1.0
70,386,Directed,1042,,1.0
70,888,Directed,1043,,1.0
70,889,Directed,1044,,1.0
70,890,Directed,1045,,1.0
70,891,Directed,1046,,1.0
70,229,Directed,1047,,1.0
70,188,Directed,1048,,1.0
70,392,Directed,1049,,1.0
70,892,Directed,1050,,1.0
70,893,Directed,1051,,1.0
70,894,Directed,1052,,1.0
70,895,Directed,1053,,1.0
71,600,Directed,1054,,1.0
71,601,Directed,1055,,1.0
71,604,Directed,1056,,1.0
71,605,Directed,1057,,1.0
71,607,Directed,1058,,1.0
71,608,Directed,1059,,1.0
71,896,Directed,1060,,1.0
71,610,Directed,1061,,1.0
71,761,Directed,1062,,1.0
71,762,Directed,1063,,1.0
71,763,Directed,1064,,1.0
71,615,Directed,1065,,1.0
71,766,Directed,1066,,1.0
71,617,Directed,1067,,1.0
71,616,Directed,1068,,1.0
71,767,Directed,1069,,1.0
71,619,Directed,1070,,1.0
71,618,Directed,1071,,1.0
71,768,Directed,1072,,1.0
71,771,Directed,1073,,1.0
71,774,Directed,1074,,1.0
71,776,Directed,1075,,1.0
71,628,Directed,1076,,1.0
71,599,Directed,1077,,1.0
71,602,Directed,1078,,1.0
71,603,Directed,1079,,1.0
71,50,Directed,1080,,1.0
71,606,Directed,1081,,1.0
71,791,Directed,1082,,1.0
71,790,Directed,1083,,1.0
71,609,Directed,1084,,1.0
71,611,Directed,1085,,1.0
71,612,Directed,1086,,1.0
71,613,Directed,1087,,1.0
71,614,Directed,1088,,1.0
71,793,Directed,1089,,1.0
71,795,Directed,1090,,1.0
71,796,Directed,1091,,1.0
71,620,Directed,1092,,1.0
71,621,Directed,1093,,1.0
71,622,Directed,1094,,1.0
71,623,Directed,1095,,1.0
71,624,Directed,1096,,1.0
71,804,Directed,1097,,1.0
71,625,Directed,1098,,1.0
71,626,Directed,1099,,1.0
71,74,Directed,1100,,1.0
71,805,Directed,1101,,1.0
71,627,Directed,1102,,1.0
71,807,Directed,1103,,1.0
72,429,Directed,1104,,1.0
72,20,Directed,1105,,1.0
72,434,Directed,1106,,1.0
72,897,Directed,1107,,1.0
72,236,Directed,1108,,1.0
72,898,Directed,1109,,1.0
72,899,Directed,1110,,1.0
72,900,Directed,1111,,1.0
72,71,Directed,1112,,1.0
72,3,Directed,1113,,1.0
72,901,Directed,1114,,1.0
72,31,Directed,1115,,1.0
72,902,Directed,1116,,1.0
72,461,Directed,1117,,1.0
73,903,Directed,1118,,1.0
73,904,Directed,1119,,1.0
73,905,Directed,1120,,1.0
73,906,Directed,1121,,1.0
73,907,Directed,1122,,1.0
73,908,Directed,1123,,1.0
73,909,Directed,1124,,1.0
73,910,Directed,1125,,1.0
73,911,Directed,1126,,1.0
76,60,Directed,1127,,1.0
76,912,Directed,1128,,1.0
76,913,Directed,1129,,1.0
76,914,Directed,1130,,1.0
76,915,Directed,1131,,1.0
76,916,Directed,1132,,1.0
76,917,Directed,1133,,1.0
76,434,Directed,1134,,1.0
76,918,Directed,1135,,1.0
76,25,Directed,1136,,1.0
76,919,Directed,1137,,1.0
76,920,Directed,1138,,1.0
76,921,Directed,1139,,1.0
76,29,Directed,1140,,1.0
76,922,Directed,1141,,1.0
76,317,Directed,1142,,1.0
76,54,Directed,1143,,1.0
76,923,Directed,1144,,1.0
78,924,Directed,1145,,1.0
78,925,Directed,1146,,1.0
78,926,Directed,1147,,1.0
78,927,Directed,1148,,1.0
78,928,Directed,1149,,1.0
78,929,Directed,1150,,1.0
78,930,Directed,1151,,1.0
78,931,Directed,1152,,1.0
78,932,Directed,1153,,1.0
78,933,Directed,1154,,1.0
78,934,Directed,1155,,1.0
78,935,Directed,1156,,1.0
78,936,Directed,1157,,1.0
78,937,Directed,1158,,1.0
78,938,Directed,1159,,1.0
78,939,Directed,1160,,1.0
78,940,Directed,1161,,1.0
78,941,Directed,1162,,1.0
78,942,Directed,1163,,1.0
78,943,Directed,1164,,1.0
78,944,Directed,1165,,1.0
78,945,Directed,1166,,1.0
78,946,Directed,1167,,1.0
78,947,Directed,1168,,1.0
78,39,Directed,1169,,1.0
78,948,Directed,1170,,1.0
78,949,Directed,1171,,1.0
78,950,Directed,1172,,1.0
78,951,Directed,1173,,1.0
78,952,Directed,1174,,1.0
78,953,Directed,1175,,1.0
78,954,Directed,1176,,1.0
78,955,Directed,1177,,1.0
78,956,Directed,1178,,1.0
78,957,Directed,1179,,1.0
78,958,Directed,1180,,1.0
78,959,Directed,1181,,1.0
78,960,Directed,1182,,1.0
78,961,Directed,1183,,1.0
78,962,Directed,1184,,1.0
78,3,Directed,1185,,1.0
78,963,Directed,1186,,1.0
78,964,Directed,1187,,1.0
78,965,Directed,1188,,1.0
78,966,Directed,1189,,1.0
78,967,Directed,1190,,1.0
78,968,Directed,1191,,1.0
79,969,Directed,1192,,1.0
80,970,Directed,1193,,1.0
80,971,Directed,1194,,1.0
80,972,Directed,1195,,1.0
80,973,Directed,1196,,1.0
80,118,Directed,1197,,1.0
80,974,Directed,1198,,1.0
80,4,Directed,1199,,1.0
80,975,Directed,1200,,1.0
80,976,Directed,1201,,1.0
81,977,Directed,1202,,1.0
81,978,Directed,1203,,1.0
81,979,Directed,1204,,1.0
81,980,Directed,1205,,1.0
81,981,Directed,1206,,1.0
81,982,Directed,1207,,1.0
81,983,Directed,1208,,1.0
81,984,Directed,1209,,1.0
81,985,Directed,1210,,1.0
81,986,Directed,1211,,1.0
81,987,Directed,1212,,1.0
81,988,Directed,1213,,1.0
81,139,Directed,1214,,1.0
81,989,Directed,1215,,1.0
81,990,Directed,1216,,1.0
81,12,Directed,1217,,1.0
81,991,Directed,1218,,1.0
81,992,Directed,1219,,1.0
81,993,Directed,1220,,1.0
81,994,Directed,1221,,1.0
81,995,Directed,1222,,1.0
81,996,Directed,1223,,1.0
81,997,Directed,1224,,1.0
81,998,Directed,1225,,1.0
81,999,Directed,1226,,1.0
82,1000,Directed,1227,,1.0
82,1001,Directed,1228,,1.0
82,1002,Directed,1229,,1.0
82,1003,Directed,1230,,1.0
82,1004,Directed,1231,,1.0
82,1005,Directed,1232,,1.0
82,1006,Directed,1233,,1.0
82,1007,Directed,1234,,1.0
82,1008,Directed,1235,,1.0
82,1009,Directed,1236,,1.0
82,1010,Directed,1237,,1.0
82,1011,Directed,1238,,1.0
82,1012,Directed,1239,,1.0
82,4,Directed,1240,,1.0
82,1013,Directed,1241,,1.0
82,1014,Directed,1242,,1.0
83,1015,Directed,1243,,1.0
83,1016,Directed,1244,,1.0
83,106,Directed,1245,,1.0
83,1017,Directed,1246,,1.0
83,1018,Directed,1247,,1.0
83,1019,Directed,1248,,1.0
83,1020,Directed,1249,,1.0
83,1021,Directed,1250,,1.0
83,17,Directed,1251,,1.0
83,1022,Directed,1252,,1.0
84,1023,Directed,1253,,1.0
84,1024,Directed,1254,,1.0
84,1025,Directed,1255,,1.0
84,1026,Directed,1256,,1.0
85,7,Directed,1257,,1.0
85,80,Directed,1258,,1.0
85,9,Directed,1259,,1.0
85,1019,Directed,1260,,1.0
85,1027,Directed,1261,,1.0
85,1028,Directed,1262,,1.0
85,79,Directed,1263,,1.0
85,1029,Directed,1264,,1.0
85,81,Directed,1265,,1.0
85,82,Directed,1266,,1.0
85,1030,Directed,1267,,1.0
85,83,Directed,1268,,1.0
85,15,Directed,1269,,1.0
85,84,Directed,1270,,1.0
86,1031,Directed,1271,,1.0
86,1032,Directed,1272,,1.0
86,1033,Directed,1273,,1.0
86,1034,Directed,1274,,1.0
86,1035,Directed,1275,,1.0
87,1036,Directed,1276,,1.0
87,1037,Directed,1277,,1.0
87,1038,Directed,1278,,1.0
87,1039,Directed,1279,,1.0
87,1040,Directed,1280,,1.0
87,16,Directed,1281,,1.0
87,1041,Directed,1282,,1.0
87,136,Directed,1283,,1.0
88,2,Directed,1284,,1.0
88,3,Directed,1285,,1.0
88,4,Directed,1286,,1.0
88,5,Directed,1287,,1.0
89,1042,Directed,1288,,1.0
89,1043,Directed,1289,,1.0
89,1044,Directed,1290,,1.0
89,1045,Directed,1291,,1.0
89,1046,Directed,1292,,1.0
89,1047,Directed,1293,,1.0
89,1048,Directed,1294,,1.0
89,1049,Directed,1295,,1.0
89,1050,Directed,1296,,1.0
89,1051,Directed,1297,,1.0
89,1052,Directed,1298,,1.0
90,127,Directed,1299,,1.0
90,128,Directed,1300,,1.0
90,95,Directed,1301,,1.0
90,129,Directed,1302,,1.0
90,130,Directed,1303,,1.0
90,131,Directed,1304,,1.0
90,132,Directed,1305,,1.0
90,133,Directed,1306,,1.0
90,134,Directed,1307,,1.0
90,135,Directed,1308,,1.0
90,136,Directed,1309,,1.0
90,137,Directed,1310,,1.0
91,2,Directed,1311,,1.0
91,3,Directed,1312,,1.0
91,4,Directed,1313,,1.0
91,5,Directed,1314,,1.0
92,6,Directed,1315,,1.0
92,9,Directed,1316,,1.0
92,106,Directed,1317,,1.0
92,111,Directed,1318,,1.0
92,12,Directed,1319,,1.0
92,146,Directed,1320,,1.0
92,17,Directed,1321,,1.0
92,2,Directed,1322,,1.0
92,10,Directed,1323,,1.0
92,152,Directed,1324,,1.0
92,4,Directed,1325,,1.0
92,154,Directed,1326,,1.0
92,153,Directed,1327,,1.0
92,155,Directed,1328,,1.0
93,94,Directed,1329,,1.0
93,96,Directed,1330,,1.0
93,97,Directed,1331,,1.0
93,12,Directed,1332,,1.0
93,100,Directed,1333,,1.0
93,101,Directed,1334,,1.0
93,16,Directed,1335,,1.0
93,92,Directed,1336,,1.0
93,102,Directed,1337,,1.0
93,103,Directed,1338,,1.0
93,104,Directed,1339,,1.0
94,1053,Directed,1340,,1.0
94,1054,Directed,1341,,1.0
94,2,Directed,1342,,1.0
94,1055,Directed,1343,,1.0
94,88,Directed,1344,,1.0
94,3,Directed,1345,,1.0
94,4,Directed,1346,,1.0
94,5,Directed,1347,,1.0
94,91,Directed,1348,,1.0
94,1056,Directed,1349,,1.0
94,1057,Directed,1350,,1.0
94,1,Directed,1351,,1.0
94,1058,Directed,1352,,1.0
95,94,Directed,1353,,1.0
95,96,Directed,1354,,1.0
95,97,Directed,1355,,1.0
95,12,Directed,1356,,1.0
95,100,Directed,1357,,1.0
95,101,Directed,1358,,1.0
95,16,Directed,1359,,1.0
95,92,Directed,1360,,1.0
95,102,Directed,1361,,1.0
95,103,Directed,1362,,1.0
95,104,Directed,1363,,1.0
96,1059,Directed,1364,,1.0
96,1060,Directed,1365,,1.0
96,93,Directed,1366,,1.0
96,104,Directed,1367,,1.0
97,1061,Directed,1368,,1.0
97,1062,Directed,1369,,1.0
97,1063,Directed,1370,,1.0
97,1064,Directed,1371,,1.0
97,1065,Directed,1372,,1.0
97,1066,Directed,1373,,1.0
98,94,Directed,1374,,1.0
98,96,Directed,1375,,1.0
98,97,Directed,1376,,1.0
98,12,Directed,1377,,1.0
98,100,Directed,1378,,1.0
98,101,Directed,1379,,1.0
98,16,Directed,1380,,1.0
98,92,Directed,1381,,1.0
98,102,Directed,1382,,1.0
98,103,Directed,1383,,1.0
98,104,Directed,1384,,1.0
100,6,Directed,1385,,1.0
100,127,Directed,1386,,1.0
100,7,Directed,1387,,1.0
100,8,Directed,1388,,1.0
100,9,Directed,1389,,1.0
100,12,Directed,1390,,1.0
100,1067,Directed,1391,,1.0
100,1068,Directed,1392,,1.0
100,17,Directed,1393,,1.0
100,2,Directed,1394,,1.0
100,10,Directed,1395,,1.0
100,11,Directed,1396,,1.0
100,13,Directed,1397,,1.0
100,4,Directed,1398,,1.0
100,14,Directed,1399,,1.0
100,16,Directed,1400,,1.0
100,15,Directed,1401,,1.0
101,1069,Directed,1402,,1.0
101,97,Directed,1403,,1.0
101,91,Directed,1404,,1.0
101,16,Directed,1405,,1.0
101,93,Directed,1406,,1.0
102,128,Directed,1407,,1.0
102,1070,Directed,1408,,1.0
102,2,Directed,1409,,1.0
102,111,Directed,1410,,1.0
102,91,Directed,1411,,1.0
102,4,Directed,1412,,1.0
102,112,Directed,1413,,1.0
102,1071,Directed,1414,,1.0
102,92,Directed,1415,,1.0
102,113,Directed,1416,,1.0
103,2,Directed,1417,,1.0
103,3,Directed,1418,,1.0
103,4,Directed,1419,,1.0
103,5,Directed,1420,,1.0
104,97,Directed,1421,,1.0
104,1072,Directed,1422,,1.0
104,1073,Directed,1423,,1.0
105,1074,Directed,1424,,1.0
105,1075,Directed,1425,,1.0
106,1076,Directed,1426,,1.0
106,1077,Directed,1427,,1.0
106,1078,Directed,1428,,1.0
106,1079,Directed,1429,,1.0
106,1080,Directed,1430,,1.0
106,1081,Directed,1431,,1.0
106,89,Directed,1432,,1.0
106,91,Directed,1433,,1.0
106,1082,Directed,1434,,1.0
106,92,Directed,1435,,1.0
106,1083,Directed,1436,,1.0
106,1084,Directed,1437,,1.0
106,86,Directed,1438,,1.0
106,2,Directed,1439,,1.0
106,87,Directed,1440,,1.0
106,1085,Directed,1441,,1.0
106,88,Directed,1442,,1.0
106,1086,Directed,1443,,1.0
106,10,Directed,1444,,1.0
106,1087,Directed,1445,,1.0
106,90,Directed,1446,,1.0
106,4,Directed,1447,,1.0
106,5,Directed,1448,,1.0
106,16,Directed,1449,,1.0
106,93,Directed,1450,,1.0
106,1088,Directed,1451,,1.0
107,995,Directed,1452,,1.0
107,9,Directed,1453,,1.0
107,1089,Directed,1454,,1.0
107,146,Directed,1455,,1.0
107,1090,Directed,1456,,1.0
107,1091,Directed,1457,,1.0
107,1092,Directed,1458,,1.0
108,1093,Directed,1459,,1.0
108,1094,Directed,1460,,1.0
108,9,Directed,1461,,1.0
108,158,Directed,1462,,1.0
108,92,Directed,1463,,1.0
108,159,Directed,1464,,1.0
108,17,Directed,1465,,1.0
108,94,Directed,1466,,1.0
108,156,Directed,1467,,1.0
108,1095,Directed,1468,,1.0
108,83,Directed,1469,,1.0
108,157,Directed,1470,,1.0
108,11,Directed,1471,,1.0
108,16,Directed,1472,,1.0
109,115,Directed,1473,,1.0
109,1096,Directed,1474,,1.0
109,121,Directed,1475,,1.0
109,122,Directed,1476,,1.0
109,126,Directed,1477,,1.0
109,108,Directed,1478,,1.0
109,1097,Directed,1479,,1.0
109,1098,Directed,1480,,1.0
109,124,Directed,1481,,1.0
109,1099,Directed,1482,,1.0
109,1100,Directed,1483,,1.0
109,1101,Directed,1484,,1.0
109,1102,Directed,1485,,1.0
109,1021,Directed,1486,,1.0
109,125,Directed,1487,,1.0
109,1103,Directed,1488,,1.0
109,114,Directed,1489,,1.0
109,116,Directed,1490,,1.0
109,117,Directed,1491,,1.0
109,119,Directed,1492,,1.0
109,120,Directed,1493,,1.0
109,1104,Directed,1494,,1.0
109,1105,Directed,1495,,1.0
109,1106,Directed,1496,,1.0
109,123,Directed,1497,,1.0
110,108,Directed,1498,,1.0
110,1107,Directed,1499,,1.0
110,109,Directed,1500,,1.0
110,92,Directed,1501,,1.0
110,1108,Directed,1502,,1.0
110,1109,Directed,1503,,1.0
111,1110,Directed,1504,,1.0
111,87,Directed,1505,,1.0
111,1111,Directed,1506,,1.0
111,10,Directed,1507,,1.0
111,90,Directed,1508,,1.0
111,146,Directed,1509,,1.0
111,158,Directed,1510,,1.0
111,92,Directed,1511,,1.0
111,1112,Directed,1512,,1.0
112,1113,Directed,1513,,1.0
112,1114,Directed,1514,,1.0
112,1115,Directed,1515,,1.0
112,1116,Directed,1516,,1.0
112,1117,Directed,1517,,1.0
112,1118,Directed,1518,,1.0
112,1119,Directed,1519,,1.0
112,1120,Directed,1520,,1.0
112,1121,Directed,1521,,1.0
112,1122,Directed,1522,,1.0
112,1123,Directed,1523,,1.0
112,1124,Directed,1524,,1.0
112,1125,Directed,1525,,1.0
112,1126,Directed,1526,,1.0
112,1127,Directed,1527,,1.0
113,1128,Directed,1528,,1.0
113,116,Directed,1529,,1.0
113,1129,Directed,1530,,1.0
113,16,Directed,1531,,1.0
113,125,Directed,1532,,1.0
114,1130,Directed,1533,,1.0
114,1131,Directed,1534,,1.0
114,1132,Directed,1535,,1.0
115,1133,Directed,1536,,1.0
115,1134,Directed,1537,,1.0
115,1135,Directed,1538,,1.0
115,119,Directed,1539,,1.0
115,1136,Directed,1540,,1.0
115,109,Directed,1541,,1.0
115,1137,Directed,1542,,1.0
115,1138,Directed,1543,,1.0
115,1139,Directed,1544,,1.0
116,94,Directed,1545,,1.0
116,1140,Directed,1546,,1.0
116,12,Directed,1547,,1.0
116,11,Directed,1548,,1.0
116,158,Directed,1549,,1.0
116,17,Directed,1550,,1.0
117,1141,Directed,1551,,1.0
117,1142,Directed,1552,,1.0
117,1143,Directed,1553,,1.0
117,1144,Directed,1554,,1.0
117,1145,Directed,1555,,1.0
117,1146,Directed,1556,,1.0
118,1147,Directed,1557,,1.0
118,1148,Directed,1558,,1.0
118,1149,Directed,1559,,1.0
118,1150,Directed,1560,,1.0
118,1151,Directed,1561,,1.0
118,1152,Directed,1562,,1.0
118,1153,Directed,1563,,1.0
118,1154,Directed,1564,,1.0
118,1155,Directed,1565,,1.0
118,1156,Directed,1566,,1.0
118,1157,Directed,1567,,1.0
118,1158,Directed,1568,,1.0
118,1159,Directed,1569,,1.0
118,1160,Directed,1570,,1.0
118,1161,Directed,1571,,1.0
118,1162,Directed,1572,,1.0
118,1163,Directed,1573,,1.0
118,1164,Directed,1574,,1.0
118,1165,Directed,1575,,1.0
118,1166,Directed,1576,,1.0
118,1167,Directed,1577,,1.0
118,1168,Directed,1578,,1.0
118,1169,Directed,1579,,1.0
118,1170,Directed,1580,,1.0
118,1021,Directed,1581,,1.0
118,17,Directed,1582,,1.0
118,1171,Directed,1583,,1.0
118,133,Directed,1584,,1.0
118,1172,Directed,1585,,1.0
118,1173,Directed,1586,,1.0
118,1174,Directed,1587,,1.0
118,1175,Directed,1588,,1.0
118,1176,Directed,1589,,1.0
118,1092,Directed,1590,,1.0
118,123,Directed,1591,,1.0
119,1177,Directed,1592,,1.0
119,1178,Directed,1593,,1.0
119,1179,Directed,1594,,1.0
119,1180,Directed,1595,,1.0
119,1181,Directed,1596,,1.0
119,1182,Directed,1597,,1.0
119,1183,Directed,1598,,1.0
119,1184,Directed,1599,,1.0
119,1185,Directed,1600,,1.0
119,1186,Directed,1601,,1.0
119,1187,Directed,1602,,1.0
119,1188,Directed,1603,,1.0
119,1189,Directed,1604,,1.0
119,1190,Directed,1605,,1.0
119,1191,Directed,1606,,1.0
119,1192,Directed,1607,,1.0
119,1193,Directed,1608,,1.0
119,1194,Directed,1609,,1.0
119,1195,Directed,1610,,1.0
119,1196,Directed,1611,,1.0
119,1197,Directed,1612,,1.0
119,1198,Directed,1613,,1.0
119,1199,Directed,1614,,1.0
119,1200,Directed,1615,,1.0
119,1201,Directed,1616,,1.0
120,1015,Directed,1617,,1.0
120,1016,Directed,1618,,1.0
120,106,Directed,1619,,1.0
120,1019,Directed,1620,,1.0
120,1021,Directed,1621,,1.0
120,17,Directed,1622,,1.0
121,1202,Directed,1623,,1.0
121,1203,Directed,1624,,1.0
121,1204,Directed,1625,,1.0
122,1205,Directed,1626,,1.0
122,1206,Directed,1627,,1.0
122,1207,Directed,1628,,1.0
122,11,Directed,1629,,1.0
122,1155,Directed,1630,,1.0
122,1208,Directed,1631,,1.0
122,1209,Directed,1632,,1.0
123,1210,Directed,1633,,1.0
123,1211,Directed,1634,,1.0
123,1212,Directed,1635,,1.0
123,1213,Directed,1636,,1.0
123,1214,Directed,1637,,1.0
123,118,Directed,1638,,1.0
123,109,Directed,1639,,1.0
123,1215,Directed,1640,,1.0
123,1216,Directed,1641,,1.0
123,1217,Directed,1642,,1.0
123,1218,Directed,1643,,1.0
123,1219,Directed,1644,,1.0
124,108,Directed,1645,,1.0
124,116,Directed,1646,,1.0
124,1220,Directed,1647,,1.0
124,109,Directed,1648,,1.0
124,1221,Directed,1649,,1.0
125,1222,Directed,1650,,1.0
125,1223,Directed,1651,,1.0
125,1224,Directed,1652,,1.0
125,1225,Directed,1653,,1.0
125,1226,Directed,1654,,1.0
125,1227,Directed,1655,,1.0
125,1228,Directed,1656,,1.0
125,1229,Directed,1657,,1.0
125,1230,Directed,1658,,1.0
125,1231,Directed,1659,,1.0
125,1232,Directed,1660,,1.0
125,1233,Directed,1661,,1.0
125,1234,Directed,1662,,1.0
125,1235,Directed,1663,,1.0
125,1236,Directed,1664,,1.0
125,1237,Directed,1665,,1.0
125,1238,Directed,1666,,1.0
125,1239,Directed,1667,,1.0
125,1240,Directed,1668,,1.0
125,1241,Directed,1669,,1.0
126,1242,Directed,1670,,1.0
126,1243,Directed,1671,,1.0
126,1244,Directed,1672,,1.0
127,6,Directed,1673,,1.0
127,7,Directed,1674,,1.0
127,8,Directed,1675,,1.0
127,9,Directed,1676,,1.0
127,10,Directed,1677,,1.0
127,11,Directed,1678,,1.0
127,12,Directed,1679,,1.0
127,13,Directed,1680,,1.0
127,4,Directed,1681,,1.0
127,14,Directed,1682,,1.0
127,15,Directed,1683,,1.0
127,16,Directed,1684,,1.0
127,17,Directed,1685,,1.0
128,2,Directed,1686,,1.0
128,111,Directed,1687,,1.0
128,91,Directed,1688,,1.0
128,4,Directed,1689,,1.0
128,112,Directed,1690,,1.0
128,92,Directed,1691,,1.0
128,113,Directed,1692,,1.0
129,1245,Directed,1693,,1.0
129,1246,Directed,1694,,1.0
129,111,Directed,1695,,1.0
129,12,Directed,1696,,1.0
129,91,Directed,1697,,1.0
129,1247,Directed,1698,,1.0
129,136,Directed,1699,,1.0
132,6,Directed,1700,,1.0
132,9,Directed,1701,,1.0
132,106,Directed,1702,,1.0
132,111,Directed,1703,,1.0
132,12,Directed,1704,,1.0
132,146,Directed,1705,,1.0
132,17,Directed,1706,,1.0
132,2,Directed,1707,,1.0
132,10,Directed,1708,,1.0
132,152,Directed,1709,,1.0
132,4,Directed,1710,,1.0
132,154,Directed,1711,,1.0
132,153,Directed,1712,,1.0
132,155,Directed,1713,,1.0
133,94,Directed,1714,,1.0
133,1140,Directed,1715,,1.0
133,12,Directed,1716,,1.0
133,11,Directed,1717,,1.0
133,158,Directed,1718,,1.0
133,17,Directed,1719,,1.0
134,127,Directed,1720,,1.0
134,128,Directed,1721,,1.0
134,95,Directed,1722,,1.0
134,129,Directed,1723,,1.0
134,130,Directed,1724,,1.0
134,132,Directed,1725,,1.0
134,133,Directed,1726,,1.0
134,135,Directed,1727,,1.0
134,136,Directed,1728,,1.0
134,137,Directed,1729,,1.0
135,1036,Directed,1730,,1.0
135,1037,Directed,1731,,1.0
135,1038,Directed,1732,,1.0
135,1039,Directed,1733,,1.0
135,1040,Directed,1734,,1.0
135,16,Directed,1735,,1.0
135,1041,Directed,1736,,1.0
135,136,Directed,1737,,1.0
136,1248,Directed,1738,,1.0
136,1249,Directed,1739,,1.0
136,1250,Directed,1740,,1.0
136,1251,Directed,1741,,1.0
136,1252,Directed,1742,,1.0
136,1253,Directed,1743,,1.0
136,1254,Directed,1744,,1.0
136,94,Directed,1745,,1.0
136,1255,Directed,1746,,1.0
136,1256,Directed,1747,,1.0
136,87,Directed,1748,,1.0
136,1257,Directed,1749,,1.0
136,1258,Directed,1750,,1.0
136,1259,Directed,1751,,1.0
136,1260,Directed,1752,,1.0
136,1261,Directed,1753,,1.0
136,16,Directed,1754,,1.0
136,1262,Directed,1755,,1.0
136,1263,Directed,1756,,1.0
136,1264,Directed,1757,,1.0
137,1110,Directed,1758,,1.0
137,87,Directed,1759,,1.0
137,1111,Directed,1760,,1.0
137,10,Directed,1761,,1.0
137,90,Directed,1762,,1.0
137,146,Directed,1763,,1.0
137,158,Directed,1764,,1.0
137,92,Directed,1765,,1.0
137,1112,Directed,1766,,1.0
138,1265,Directed,1767,,1.0
138,1266,Directed,1768,,1.0
138,1267,Directed,1769,,1.0
138,1268,Directed,1770,,1.0
138,1269,Directed,1771,,1.0
138,1270,Directed,1772,,1.0
138,1271,Directed,1773,,1.0
138,1272,Directed,1774,,1.0
138,1273,Directed,1775,,1.0
138,1274,Directed,1776,,1.0
138,1275,Directed,1777,,1.0
138,1276,Directed,1778,,1.0
138,1277,Directed,1779,,1.0
138,1278,Directed,1780,,1.0
138,1279,Directed,1781,,1.0
138,1280,Directed,1782,,1.0
138,1281,Directed,1783,,1.0
138,1282,Directed,1784,,1.0
138,1283,Directed,1785,,1.0
138,1284,Directed,1786,,1.0
138,1285,Directed,1787,,1.0
138,1286,Directed,1788,,1.0
